Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço;Nota Geral;Qtd. Avaliações;País;Data Comentário;Nota Comentário;Comentário;Link
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;28/09/2025;5;"Bom produto! Já havia testado os outros 2 tipos de Sérum avançado da linha Luminous da Nivea, e mais uma vez, bons resultados no clareamento de manchas. Como queria agora específico para manchas de acne, vem dando muito certo!!As ressalvas que faço: A textura é diferente, em gel e é realmente alcoólico - não me incomodou, mas pode ser um problema pra peles mais sensíveis; Diferente dos outros séruns Nivea, esse pode não ter boa absorção quando utilizado junto a outros produtos, mesmo aguardando secar bem, pode esfarelar.";https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;03/12/2025;5;Muito bom, dá segunda para terceira semana já vi minha pele mais uniforme.;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;08/08/2025;5;Chegou tudo certinho e embalado. O produto é bom mais não condiz com que ele fala que melhora a mancha com 2 semanas usei o produto todo e não melhorou, mais ele é bom.;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;28 de março de 2024;4;"Bom gente, tem 6 dias que uso o produto...nos 3 primeiros dias pensei que tinha jogado dinheiro fora...de primeira ardeu muito meus olhos, não consegui espalhar o produto direito pq ele seca MUITO rápido, e o produto esfarelou no meu rosto (só tinha lavado o rosto com gel Revitalift e depois passei o produto e esfarelou) depois fui tentar passar meu hidratante noturno e não esfarelou mais (uso o pele de porcelana da kokeshi, aliás é o único produto q eu uso junto com esse sérum que não esfarela). Pela manhã, lavei o rosto de novo e coloquei o produto, quando fui passar o protetor solar (uso o da Anasol fps 50) foi um horror, esfarelou tudooo....mas fiquei determinada a conseguir usar esse sérum até pq não é barato. Hoje com 6 dias de uso, acho que entendi o produto, ele é bem chato de usar, se vc tiver uma rotina corrida NÃO compre ele, vai passar muita raiva. Tem que aplicar o produto rápido, pq ele seca rápido e não pode ficar espalhando muito se não ele vai esfarelar e tudo que vc for usar depois dele, tem que ser por camadas....nunca passe a quantidade de protetor de uma vez só pq vc vai precisar ficar espalhando muito pro rosto absorver e vai acabar esfarelando...então vai passando seu protetor aos poucos e por camadas, se começar as esfarelar PARE de espalhar, deixa secar e passe denovo o protetor. Depois que o rosto seca, não esfarela mais. Por isso é produto chato de usar, tem que ter tempo e paciência....mas p mim está funcionando, já deu uma leve clareada nas manchas de acne, ele seca MUITO o rosto, nos primeiros dias até me incomodava a sensação mas agora já está tranquilo, o cheiro de álcool também não incomoda mais...e desde que comecei a usar não apareceu mais espinhas.RESUMINDO: é um produto chato de usar, não permite que vc fique espalhando muito nada depois de usar ele, então use um protetor solar mais líquido para facilitar absorvicao... A sensação de pele repuxando e o álcool ardendo os olhos passa depois de alguns dias de uso. No meu caso, o hidratante pele de porcelana da kokeshi, deu muito certo com esse sérum. Nos primeiros dias desperdicei produto p achar uma quantidade certa, como ele seca rápido não rende muito....hoje, um pump consigo espalhar no rosto, aí sempre passo um ""trisquinho"" de nada a mais nos locais onde as manhas são mais escuras.Espero ter ajudado, lembrando que cada pele reage de um jeito..";https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;28/12/2025;5;Realmente ele deu uma clareada nas marcas de espinha q tinha no rosto, c menos de um mês de uso já dá p notar a diferença.;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;06/04/2025;5;Único produto até agora que clareou minhas manchas, eu tenho hiper pigmentação, após a espinha secar sempre fico com manchas escuras, esse é único produto que me ajudou mais forte, os outros só avisaram um pouco, já usei creamy/sallve e nada melhorava. Essas fotos tem diferença de 2,5 meses, mas de fato com algumas semanas você percebe as manchas menores clareando. Amei o produto;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;09/07/2024;3;"O produto cumpre o que promete em relação ao clareamento. Porém, a textura é HORRÍVEL! Me recuso a comprar novamente, usei chorando até o fim. Esfarela demais, passar protetor solar é impossível; precisa passar um creme por cima, pq resseca demais. Eu diria que sua textura parece máscara facial peel off (de pepino, por exemplo).Se vc quer a ação do Luminous, compre a outra versão dessa linha, padrão, com ácido hialurônico. A textura é infinitamente melhor, não esfarela, e clareia da mesma forma. O ácido salicílico não é muito bom para minha pele. Descamou minha mão.Durou cerca de 20 dias.Nunca mais compro!";https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;30/08/2025;5;Quando uso corretamente a pele fica outra.  Lisa, hidratada, sem acnes;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;15/09/2025;4;A caixa chegou toda amassada, mas o frasco estava em perfeito estado.O produto é em gel, ele seca bem rápido durante a aplicação, então tem que passar bem rápido. A pele fica repuxando um pouquinho depois, mas logo passa. Só achei que ele esfarela um pouco, fica meio “descascado”.Estou usando a poucos dias, então não posso falar sobre eficácia ainda.;https://www.amazon.com.br/dp/B0CDNN9KKL
70;10;Beleza;B0CDNN9KKL;NIVEA Sérum Facial Cellular Luminous 630® ANTIMARCAS Acne 30ml;29,9;4,5;368;Brasil;04/10/2025;3;Prefiro a versão tradicional, esse contém muito álcool na fórmula. Forma uma película na pele e pode esfarelar dependendo do que você aplicar depois.;https://www.amazon.com.br/dp/B0CDNN9KKL
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;17/01/2023;5;Assim como qualquer cosmético, a pessoa que compra pode não apresentar bons resultados, mas, no meu caso, está mais que aprovado. Falando por mim, notei que minha pele está com uma maciez jamais tida anteriormente, além de estar com um viço maravilhoso.Estou no ápice da minha adolescência, 16 anos, então tenho acnes de vez em quando e possuo hiperpigmentações na área das minhas bochechas. Minha pele, em muitos momentos,  ficava ressecada, descascando, e eu não usava hidratante de forma cotidiana, porque, embora tivesse muitos, nenhum funcionava bem para mim, só traziam ainda mais oleosidade para a minha pele e, consequentemente, acnes e cravos.Pesquisei muito sobre o CeraVe e decidi adquirir. Felizmente, a minha pele o recebeu muito bem, se adaptou logo de início. Uso no skincare diurno e noturno. Mas, há uns dias atrás, decidi, no período da manhã, voltar a aplicar um hidratante de vitamina c na pele e, no período da noite, o CeraVe, mas minha pele não reagiu bem, então voltei para o meu favoritinho. Prossigo usando diariamente, dia e noite.Quanto ao gel de limpeza, é também muito gentil. Faz espuma suficiente e é econômico, pois não precisa de muito produto para conseguir realizar uma limpeza de qualidade. Eles não têm perfume, não irrita o nariz e não irrita os olhos (apenas se colocar muito nos olhos, óbvio). Lavo a pele por dois minutos e isso tem me ajudado muito.É interessante saber que só usar cosmético não melhora a pele e dependendo do grau de acne (se for o caso), não vai acontecer milagre. Além da loção, que é super levinha, não deixa a pele grudenta nem nada assim, eu uso o gel de limpeza da CeraVe (ambos os produtos com as três ceramidas essenciais e o ácido hialurônico), também uso um sérum de uma combinação de boas porcentagens de ácidos e o meu protetor solar. Ademais, me alimento bem (não parei de comer as minhas besteiras, só equilibro tudo) e bebo muitíssima água.Cuide-se bem! E dê uma chance para o CeraVe (loção - ou creme - e o gel)! Se não funcionar para o seu rosto, teste na pele do corpo, não se arrependerá. Uso nos joelhos, cotovelos, pés e axilas, deixou tudo SUPER macio e hidratado - como jamais foram - em três dias.Veio tudo embalado perfeitamente. Dentro de uma caixa, com fita nas tampas dos produtos para não vazar o conteúdo. Chegou dois dias antes do prazo.;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;07/01/2026;5;Hidratante super leve, bem fluido, sem cheiro e hidrata super bem.Rende bastante pois espalha bastante.Estou usando agora no final da gestação e tô amando.;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;07/01/2026;5;Creme de excelente qualidade, ficando no corpo por um período extenso, minha demartologista sugeriu passar todos os dias, nem precisa, pode passar um dia sim outro não, devido a qualidade do produto, hidrata mesmo.;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;06/01/2026;5;Cerave sem perfume é ótimo, a textura é perfeita, você não fica grudando e o melhor é que pode passar no rosto também. Dura muito, qualidade incrível, preço muito bom;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;06/01/2026;5;Para esses dias de calor não teve jeito, tive que substituir o creme Cerave pela loção hidratante. Maravilhosa e sem ficar com a sensação de pegajoso ou grudento. Ideal pra manter uma hidratação sem ficar sufocada nesse calor;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;07/01/2026;5;Indicação da dermatologista por uma hidratação eficaz. Não gorduroso.;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;10/01/2026;5;Hidratante ótima textura, sem cheiro, otimo;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;06/01/2026;5;Produto de maravilhoso, hidrata muito, usei no meu bebê com dermatite, e ajudou bastante;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;09/01/2026;5;Tenho dermatite de contato e já usei Cetaphil, Neutrogena Vermelho e Hidraporyn. O Hidraporyn é o meu top 1, mas o preço não ajuda e esse aqui acaba se tornando o meu xodó de tão maravilhoso que é. Seca super rápido, é fininho, deixa a pele com um tom de delicadeza e hidrata bastante. Super recomendo, além do preço incrível que é e as vezes tem umas promoções que compensam mais ainda, entrega um resultado maravilhoso. Comprem sem medo, ele é perfeito.;https://www.amazon.com.br/dp/B07RK4HST7
71;11;Beleza;B07RK4HST7;CeraVe, Loção Hidratante Corporal, com textura Fluida e Ácido Hialurônico;87,9;4,8;77.648;Brasil;10/01/2026;5;Gente o produto é perfeito, porém o vendedor peca em não embalar de modo correto, não veio em caixa como deve ser, veio só no plástico, aí o produto vem derramando sabe, já é a segunda vez que isso acontece!;https://www.amazon.com.br/dp/B07RK4HST7
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;03/01/2026;5;Produto muito bom, o cheiro nem se fala ótimo! Hidrata profundamente e é bem denso e rende super ele vem muito produto ótimo custo benefício eu amei excelente!;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;10/01/2026;5;O cheiro é incrível e deixa o cabelo lindo, macio e brilhante! Leiam o rótulo, galerinha! (não pode usar todo dia), recomendo alternar com outra máscara de hidratação ou um condicionador. Mas funcionou perfeitamente para o propósito que eu precisava, pq tinha acabado de tirar as tranças e tinha que ser um produto bem potente e forte.;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;03/01/2026;5;Máscara maravilhosa, bem consistente e muito hidratante e muito cheirosa, super recomendo;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;16/09/2025;5;"Acho importante dizer que cronograma capilar exige tempo e máscaras, produtos em geral, não fazem milagre do dia para a noite. É preciso paciência. Além disso, nem todo produto vai se dar bem com o seu cabelo, mas é importante testar para ver o que melhor encaixa para você.Dito isso, depois de mais de um ano usando a máscara super hidrante me sinto com propriedade para falar que ela salvou meu cabelo. Ele estava muito poroso, muito ressecado, com um aspecto que realmente não me agradava. Ela fez toda a diferença e me deu animo para começar um cronograma capilar que recuperou os fios. Ela desmaiou meu cabelo, devolveu o brilho, deixou ele muito mais macio e definido.Fiz todos os tipos de teste com a máscara: utilizei pouco tempo, o tempo recomendado, muito tempo; utilizei antes e depois do condicionador; utilizei junto de um acidificante e sem; com rotina e sem rotina. Só não testei todos os produtos da linha Morte Súbita juntos. Então, seguir as recomendações de uso da embalagem é realmente o melhor aproveitamento do produto. A única coisa, que eu notei, que foge da embalagem é: quanto mais tempo você deixar o produto, mais o seu cabelo absorve. Para o meu cabelo deixar mais tempo fez toda a diferença e melhorou muito a absorção, mas a máscara é super concentrada, então eu recomendo fazer o teste para ver se vai funcionar para você.Outra coisa que eu notei é: se o seu cabelo estiver bem de saúde, hidratado, etc, pode ser que ela dê um efeito rebote. Ou seja, pode ser que ela resseque seus fios. Por que? Eu acredito que seja por ela ser muito concentrada ou pode ser meu cabelo que tenha acostumado com, mas não tenho propriedade para falar sobre. Porém, eu notava que depois de muito tempo usando ela e com o cabelo bem hidratado (especificamente), ela costumava mais ressecar do que ajudar. Neste momento, é importante parar um pouco de usar ela e retornar só quando sentir realmente a necessidade. Então, no começo eu usava uma vez por semana e depois de uns meses passei a utilizar só quando precisava mesmo, e daí ela voltou a ter o efeito hidratante.Tenho pouco cabelo e ele é fino, então o pote rende MUITO! Eu já estou utilizando a mais de um ano e ele chegou próximo da metade agora. Eu achei isso muito bom! Sobre o cheiro, é muito gostoso! Eu gostei bastante. É suave e muito agradável a ponto de não enjoar.No geral, eu tive uma excelente experiência com a máscara. Então, se você quer testá-la para ver se vai se dar bem, super recomendo!";https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;06/01/2026;5;Máscara de cabelo muito boa, hidrata os fios e o cheiro muito agradável.;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;05/01/2026;5;A máscara é muito boa, realmente trata o cabelo, usando semanalmente.;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;01/01/2026;5;Pense em uma hidratação cheirosa viu..😍 eu amoo! Não só o cheirinho mas o resultado. Meu cabelo fica tão brilhoso e macio, além de deixar ele mais encorpado e resistente.Utilizando os produtinhos da Lola percebi que ocorreu diminuição da queda também , o que me deixou super feliz e satisfeita com os produtos. Sem contar que o custo benefício na Amazon é maravilhoso! Além dos produtos chegarem super rápido. E sim eu utilizei ele todo!! Kkkk por isso falo com convicção meninas, é um produto excelente!;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;30/12/2025;5;Cheiro muito bom, veio super bem embalado e realmnete hidrata demais.Uso de 15 em 15 dias e amo!;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;09/01/2026;5;Eu AMO o produto, mas infelizmente assim que abri a embalagem, a tampa do creme estava aberto o que ocasionou o seu vazamento. Prontamente a Amazon me enviou um novo e chegou corretamente!!;https://www.amazon.com.br/dp/B074LTNQBP
72;12;Beleza;B074LTNQBP;Morte Súbita Máscara Super Hidratante 450g , Lola Cosmetics;38,3;4,8;74.659;Brasil;02/01/2026;5;Comprei em setembro, chegou em outubro, estou no 1 dia de janeiro e ainda tem bastante produto, uso pelo menos 4x na semana mas ele rende demais!!! Meu cabelo fica leve e macio todas as vezes em que uso e deu uma melhoria forte desde a primeira semana de uso.;https://www.amazon.com.br/dp/B074LTNQBP
73;13;Beleza;B08VGBZGWV;NIVEA Sabonete em Barra Creme Care Promo 6 un. 90g - Limpa e deixa a pele macia mesmo após o banho, com glicerina, fragrância NIVEA Creme e o exclusivo ingrediente Eucerit;17,9;4,8;12.178;Brasil;07/01/2026;5;A Nivea tem um dos melhores sabonetes em barra. Muitoooo cremoso, incrível. Perfume suave, maravilhoso. Sou fã. E a Amazon arrasou no preço. Vou aproveitar e comprar mais.;https://www.amazon.com.br/dp/B08VGBZGWV
