Posição Global;Posição Categoria;Subcategoria;ASIN;Nome;Preço à vista;Nota Geral;Qtd. Avaliações;Link;Características;Nota Comentário;Data Comentário;Comentário
898;7;Música, Filmes e Seriados;N/A;Cartão Pré-pago Netflix Digital - R$ 35, Leia Descrição;52,20;4,9;132;https://www.mercadolivre.com.br/cartao-prepago-netflix-digital--r-35-leia-descricao/up/MLBU1728995065;N/A;5;16/01/2026;Muito bom.
898;7;Música, Filmes e Seriados;N/A;Cartão Pré-pago Netflix Digital - R$ 35, Leia Descrição;52,20;4,9;132;https://www.mercadolivre.com.br/cartao-prepago-netflix-digital--r-35-leia-descricao/up/MLBU1728995065;N/A;5;09/01/2026;Excelente.
899;8;Música, Filmes e Seriados;N/A;Pack 4000 Músicas Para Ouvir No Carro Download Imediato Edição Limitada;22,97;3,9;7;https://www.mercadolivre.com.br/pack-4000-musicas-para-ouvir-no-carro--download-imediato/up/MLBU3583813645;N/A;1;19/01/2026;Só banda ruim.
899;8;Música, Filmes e Seriados;N/A;Pack 4000 Músicas Para Ouvir No Carro Download Imediato Edição Limitada;22,97;3,9;7;https://www.mercadolivre.com.br/pack-4000-musicas-para-ouvir-no-carro--download-imediato/up/MLBU3583813645;N/A;5;19/01/2026;Produto muito bom superou as expectativas.
899;8;Música, Filmes e Seriados;N/A;Pack 4000 Músicas Para Ouvir No Carro Download Imediato Edição Limitada;22,97;3,9;7;https://www.mercadolivre.com.br/pack-4000-musicas-para-ouvir-no-carro--download-imediato/up/MLBU3583813645;N/A;5;05/01/2026;Excelente, e o bônus é sensacional!.
899;8;Música, Filmes e Seriados;N/A;Pack 4000 Músicas Para Ouvir No Carro Download Imediato Edição Limitada;22,97;3,9;7;https://www.mercadolivre.com.br/pack-4000-musicas-para-ouvir-no-carro--download-imediato/up/MLBU3583813645;N/A;1;18/12/2025;Péssima seleção, além do download ser apenas parcial.
900;9;Música, Filmes e Seriados;MLB57357830;Plastico Vinil Lp 200 - 100 Externos 0.15 + 100 Interno;85,42;4,8;743;https://www.mercadolivre.com.br/plastico-vinil-lp-200-100-externos-015-100-interno/p/MLB57357830;N/A;5;24/05/2023;A qualidade é boa, e os sacos internos encaixam perfeitamente nos lps. Já os sacos externos ficam melhor ajustados em álbuns duplos, ficando um pouco folgados em álbuns simples.
900;9;Música, Filmes e Seriados;MLB57357830;Plastico Vinil Lp 200 - 100 Externos 0.15 + 100 Interno;85,42;4,8;743;https://www.mercadolivre.com.br/plastico-vinil-lp-200-100-externos-015-100-interno/p/MLB57357830;N/A;5;02/09/2023;Produto de ótima qualidade, valorizou ainda mais os meus vinis raros, antigos e atuais proporcionando mais beleza à minha decoração! podem comprar sem nenhum arrependimento! o encaixe é perfeito da película e tem uma pequena folga! comprem!!! aprovado!!.
900;9;Música, Filmes e Seriados;MLB57357830;Plastico Vinil Lp 200 - 100 Externos 0.15 + 100 Interno;85,42;4,8;743;https://www.mercadolivre.com.br/plastico-vinil-lp-200-100-externos-015-100-interno/p/MLB57357830;N/A;5;24/05/2023;Excelente qualidade dos plásticos, tanto externos quanto internos. Super recomendo!.
900;9;Música, Filmes e Seriados;MLB57357830;Plastico Vinil Lp 200 - 100 Externos 0.15 + 100 Interno;85,42;4,8;743;https://www.mercadolivre.com.br/plastico-vinil-lp-200-100-externos-015-100-interno/p/MLB57357830;N/A;5;04/10/2023;Foi o melhor preço da centena entre interno e externo. A gramatura de ,15 é ótima e nem dá perceber diferença. Cabe tranquilo disco com capa dupla (gatefold).
900;9;Música, Filmes e Seriados;MLB57357830;Plastico Vinil Lp 200 - 100 Externos 0.15 + 100 Interno;85,42;4,8;743;https://www.mercadolivre.com.br/plastico-vinil-lp-200-100-externos-015-100-interno/p/MLB57357830;N/A;5;30/05/2023;Bom.
901;10;Música, Filmes e Seriados;MLB2020183662;Stray Kids - Álbum De Hip-hop E Skzhop [skzhop] /.um.;19,22;4,9;29;https://www.mercadolivre.com.br/stray-kids-album-skzhop-hiptape-hop-skzhop-/p/MLB2020183662;N/A;5;06/08/2025;Sem texto
901;10;Música, Filmes e Seriados;MLB2020183662;Stray Kids - Álbum De Hip-hop E Skzhop [skzhop] /.um.;19,22;4,9;29;https://www.mercadolivre.com.br/stray-kids-album-skzhop-hiptape-hop-skzhop-/p/MLB2020183662;N/A;5;23/10/2025;Sem texto
901;10;Música, Filmes e Seriados;MLB2020183662;Stray Kids - Álbum De Hip-hop E Skzhop [skzhop] /.um.;19,22;4,9;29;https://www.mercadolivre.com.br/stray-kids-album-skzhop-hiptape-hop-skzhop-/p/MLB2020183662;N/A;5;05/11/2025;Sem texto
901;10;Música, Filmes e Seriados;MLB2020183662;Stray Kids - Álbum De Hip-hop E Skzhop [skzhop] /.um.;19,22;4,9;29;https://www.mercadolivre.com.br/stray-kids-album-skzhop-hiptape-hop-skzhop-/p/MLB2020183662;N/A;5;10/12/2025;Perfeito! ele veio lacrado, sem nenhuma avaria e tudo certinho! vale muito a pena pelo valor.
901;10;Música, Filmes e Seriados;MLB2020183662;Stray Kids - Álbum De Hip-hop E Skzhop [skzhop] /.um.;19,22;4,9;29;https://www.mercadolivre.com.br/stray-kids-album-skzhop-hiptape-hop-skzhop-/p/MLB2020183662;N/A;5;27/11/2025;O albúm veio em perfeito estado, não demorou pra chegar, e veio tudo certinho. Porém os dois photocards vieram com algumas avarias, mas eu não me importo muito.
902;11;Música, Filmes e Seriados;N/A;10 Plásticos Vinil Lp Duplo Double Gatefold 2 Bocas Duplo Gatefold 0.20;34,90;4,8;58;https://www.mercadolivre.com.br/10-plasticos-vinil-lp-duplo-double-gatefold-2-bocas/up/MLBU3494970110;N/A;5;12/12/2025;Produto exatamente como descrito, cumpre tudo o que promete. Eu que por algum motivo da minha cabeça achei que seria diferente e acabei me decepcionando. Não gosto de deixar a lateral aberta da capa do disco exposta, pra não juntar poeira. Não usarei por conta dessa particularidade minha, mas não é defeito do produto. Hehe.
902;11;Música, Filmes e Seriados;N/A;10 Plásticos Vinil Lp Duplo Double Gatefold 2 Bocas Duplo Gatefold 0.20;34,90;4,8;58;https://www.mercadolivre.com.br/10-plasticos-vinil-lp-duplo-double-gatefold-2-bocas/up/MLBU3494970110;N/A;5;23/10/2025;"Coube os lps que estavam sem plásticos porque são muito grande.
Valeu a pena."
902;11;Música, Filmes e Seriados;N/A;10 Plásticos Vinil Lp Duplo Double Gatefold 2 Bocas Duplo Gatefold 0.20;34,90;4,8;58;https://www.mercadolivre.com.br/10-plasticos-vinil-lp-duplo-double-gatefold-2-bocas/up/MLBU3494970110;N/A;5;06/01/2026;Muito bom.
902;11;Música, Filmes e Seriados;N/A;10 Plásticos Vinil Lp Duplo Double Gatefold 2 Bocas Duplo Gatefold 0.20;34,90;4,8;58;https://www.mercadolivre.com.br/10-plasticos-vinil-lp-duplo-double-gatefold-2-bocas/up/MLBU3494970110;N/A;5;04/12/2025;"Plástico de excelente qualidade e transparência.
Encaixe perfeito na capa do disco gatefold."
902;11;Música, Filmes e Seriados;N/A;10 Plásticos Vinil Lp Duplo Double Gatefold 2 Bocas Duplo Gatefold 0.20;34,90;4,8;58;https://www.mercadolivre.com.br/10-plasticos-vinil-lp-duplo-double-gatefold-2-bocas/up/MLBU3494970110;N/A;5;09/11/2025;Otima qualidade e dimensão. Vou comprar mais! os vinis gatefold ficam perfeitos para manuseio.
903;12;Música, Filmes e Seriados;N/A;Plastico Vinil Lp Externo 0,10 - 50 Unidades;26,90;4,8;49;https://www.mercadolivre.com.br/plastico-vinil-lp-externo-010--50-unidades/up/MLBU1415954188;N/A;5;12/12/2025;Ótimo custo benefício.
903;12;Música, Filmes e Seriados;N/A;Plastico Vinil Lp Externo 0,10 - 50 Unidades;26,90;4,8;49;https://www.mercadolivre.com.br/plastico-vinil-lp-externo-010--50-unidades/up/MLBU1415954188;N/A;5;22/10/2025;Tudo embaladinho, coube sem folga, ótima qualidade, recomendo a todos.
903;12;Música, Filmes e Seriados;N/A;Plastico Vinil Lp Externo 0,10 - 50 Unidades;26,90;4,8;49;https://www.mercadolivre.com.br/plastico-vinil-lp-externo-010--50-unidades/up/MLBU1415954188;N/A;4;30/09/2025;Aprovado! meus lp’s muito mais protegidos.
903;12;Música, Filmes e Seriados;N/A;Plastico Vinil Lp Externo 0,10 - 50 Unidades;26,90;4,8;49;https://www.mercadolivre.com.br/plastico-vinil-lp-externo-010--50-unidades/up/MLBU1415954188;N/A;5;20/01/2026;Otimo!.
903;12;Música, Filmes e Seriados;N/A;Plastico Vinil Lp Externo 0,10 - 50 Unidades;26,90;4,8;49;https://www.mercadolivre.com.br/plastico-vinil-lp-externo-010--50-unidades/up/MLBU1415954188;N/A;5;19/01/2026;Muito bom.
904;13;Música, Filmes e Seriados;N/A;Parks And Recreation- Coleção Completa! (envio Digital);30,00;4,9;94;https://www.mercadolivre.com.br/parks-and-recreation-colecao-completa-envio-digital/up/MLBU1933107840;N/A;5;04/05/2025;"Qualidade de imagem excelente,.
Todos dublados e separados em pastas por temporada.
Tentei achar essa série por meses nos streaming mas sem sucesso.
Indico a compra."
904;13;Música, Filmes e Seriados;N/A;Parks And Recreation- Coleção Completa! (envio Digital);30,00;4,9;94;https://www.mercadolivre.com.br/parks-and-recreation-colecao-completa-envio-digital/up/MLBU1933107840;N/A;5;18/01/2026;Imagem e áudio muito bom.
904;13;Música, Filmes e Seriados;N/A;Parks And Recreation- Coleção Completa! (envio Digital);30,00;4,9;94;https://www.mercadolivre.com.br/parks-and-recreation-colecao-completa-envio-digital/up/MLBU1933107840;N/A;5;13/01/2026;A imagem esta maravilhosa e dual áudio muito bom!!!.
904;13;Música, Filmes e Seriados;N/A;Parks And Recreation- Coleção Completa! (envio Digital);30,00;4,9;94;https://www.mercadolivre.com.br/parks-and-recreation-colecao-completa-envio-digital/up/MLBU1933107840;N/A;5;08/01/2026;Muito bom!.
904;13;Música, Filmes e Seriados;N/A;Parks And Recreation- Coleção Completa! (envio Digital);30,00;4,9;94;https://www.mercadolivre.com.br/parks-and-recreation-colecao-completa-envio-digital/up/MLBU1933107840;N/A;5;05/01/2026;Série top.
905;14;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 50 - 25 Externos 0,20 + 25 Internos;37,28;4,9;164;https://www.mercadolivre.com.br/plastico-vinil-grosso-50--25-externos-020--25-internos/up/MLBU1411966255;N/A;5;05/09/2023;Atende exatamente o que propõe. Achei a qualidade muito boa. Estava querendo proteger meus discos há um tempo de forma que ficassem bonitos como decoração também. Só achei um pouco difícil de colocar o plástico externo, mas isso é porque o tamanho dele é super preciso! encapa perfeitamente. Com cuidado e paciência, dá para colocar sem muito stress. O plástico interno, para o disco em si, também é de qualidade muito boa, só amassa mais fácil (principalmente na hora de guardar), mas não me importo muito com isso - meu intuito é proteger de riscos, acúmulo de pó etc. Recomendo!.
905;14;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 50 - 25 Externos 0,20 + 25 Internos;37,28;4,9;164;https://www.mercadolivre.com.br/plastico-vinil-grosso-50--25-externos-020--25-internos/up/MLBU1411966255;N/A;5;26/08/2025;Excelente material. Encaixa bem nos vinis. Vou comprar mais.
905;14;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 50 - 25 Externos 0,20 + 25 Internos;37,28;4,9;164;https://www.mercadolivre.com.br/plastico-vinil-grosso-50--25-externos-020--25-internos/up/MLBU1411966255;N/A;5;02/03/2023;Muito bom.
905;14;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 50 - 25 Externos 0,20 + 25 Internos;37,28;4,9;164;https://www.mercadolivre.com.br/plastico-vinil-grosso-50--25-externos-020--25-internos/up/MLBU1411966255;N/A;5;07/01/2026;Muito bom, coube até o gatefold que é maior.
905;14;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 50 - 25 Externos 0,20 + 25 Internos;37,28;4,9;164;https://www.mercadolivre.com.br/plastico-vinil-grosso-50--25-externos-020--25-internos/up/MLBU1411966255;N/A;5;21/10/2025;Os plásticos são de ótima qualidade, vieram dentro de uma caixa para não amassarem. Agora, meus discos que estavam sem plástico estão protegidos!!.
906;15;Música, Filmes e Seriados;MLB2051394803;Para Stray Kids - Álbum Skz It Tape [ Do It ] (versão It);55,36;4,8;4;https://www.mercadolivre.com.br/stray-kids-album-skz-it-tape-do-it-version-it-it/p/MLB2051394803;N/A;4;12/01/2026;Simplesmente o melhor conceito do skz,ele é todo lindo,veio tudo certinho e até as fotinhas da pre venda e tbm é original,só veio amassado e a pasta transparente veio aberta mas pelo preço é ótimo.
906;15;Música, Filmes e Seriados;MLB2051394803;Para Stray Kids - Álbum Skz It Tape [ Do It ] (versão It);55,36;4,8;4;https://www.mercadolivre.com.br/stray-kids-album-skz-it-tape-do-it-version-it-it/p/MLB2051394803;N/A;5;16/01/2026;Sem texto
907;16;Música, Filmes e Seriados;MLB-5308486228;Hinário Ccb 5 Cifrado Para Violão, O Melhor De Todos.;145,53;4,9;172;https://produto.mercadolivre.com.br/MLB-5308486228-hinario-ccb-5-cifrado-para-violo-o-melhor-de-todos-_JM;N/A;5;11/03/2025;"O produto é lindo, acabamento perfeito e partituras fáceis!! já havia comprado um pra mim, agora veio o segundo para dar de presente a uma amiga especial 💖.
Recomendo muito o produto!."
907;16;Música, Filmes e Seriados;MLB-5308486228;Hinário Ccb 5 Cifrado Para Violão, O Melhor De Todos.;145,53;4,9;172;https://produto.mercadolivre.com.br/MLB-5308486228-hinario-ccb-5-cifrado-para-violo-o-melhor-de-todos-_JM;N/A;5;14/08/2025;A paz de deus irmãos, gostei mt, dei de presente pra minha irmã, ela amou, podem comprar eu super recomendo, agr ela toca todos os hinos no violão, orem por nós, deus abençoe:).
907;16;Música, Filmes e Seriados;MLB-5308486228;Hinário Ccb 5 Cifrado Para Violão, O Melhor De Todos.;145,53;4,9;172;https://produto.mercadolivre.com.br/MLB-5308486228-hinario-ccb-5-cifrado-para-violo-o-melhor-de-todos-_JM;N/A;5;22/08/2025;Me surpreendi com a compra. Superou mulinhas espectativas. Podem comprar sem medo.
907;16;Música, Filmes e Seriados;MLB-5308486228;Hinário Ccb 5 Cifrado Para Violão, O Melhor De Todos.;145,53;4,9;172;https://produto.mercadolivre.com.br/MLB-5308486228-hinario-ccb-5-cifrado-para-violo-o-melhor-de-todos-_JM;N/A;5;09/06/2025;Produto de primeira qualidade.
907;16;Música, Filmes e Seriados;MLB-5308486228;Hinário Ccb 5 Cifrado Para Violão, O Melhor De Todos.;145,53;4,9;172;https://produto.mercadolivre.com.br/MLB-5308486228-hinario-ccb-5-cifrado-para-violo-o-melhor-de-todos-_JM;N/A;5;08/12/2025;Hinário maravilhoso, amei muito, obrigado! super indico.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;29/08/2023;É ótimo, serviu direitinho em todos meus discos duplos e o plástico interno protege bem.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;26/06/2025;Estava atrás desses plásticos a muito tempo. Pra quem tem disco gatefold ele é certinho, sempre procure pelo modelo 0,20 que é exatamente e a qualidade é muito boa. Indico muito!!!.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;13/09/2025;Ótimo produto mas veio dobrado e ficou a marca.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;09/01/2026;Ótima proteção para vinil! comprarei mais!!!.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;09/11/2025;É excelente. Comprem!.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;25/10/2025;Vem com plásticos, tanto internos para os discos, como externos para as capas. Perfeito.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;24/12/2025;Sem texto
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;07/11/2025;Ficou perfeito nos meus lps. Até meu disco triplo coube certinho, recomendo.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;23/10/2025;Tamanho exato, perfeito para lps de capa dupla.
908;17;Música, Filmes e Seriados;N/A;15 Plasticos Externo Lp Vinil Gatefold + 15 Internos;29,62;4,8;212;https://www.mercadolivre.com.br/15-plasticos-externo-lp-vinil-gatefold--15-internos/up/MLBU1415832262;N/A;5;15/10/2025;Ótimo plástico protege bem meus vinis!.
909;18;Música, Filmes e Seriados;MLB-3148939176;Plastico Vinil Lp Interno - 100 Unidades;32,10;4,9;83;https://produto.mercadolivre.com.br/MLB-3148939176-plastico-vinil-lp-interno-100-unidades-_JM;N/A;5;04/10/2025;Excelente! vou compar mais.
909;18;Música, Filmes e Seriados;MLB-3148939176;Plastico Vinil Lp Interno - 100 Unidades;32,10;4,9;83;https://produto.mercadolivre.com.br/MLB-3148939176-plastico-vinil-lp-interno-100-unidades-_JM;N/A;5;19/01/2026;Muito bom.
909;18;Música, Filmes e Seriados;MLB-3148939176;Plastico Vinil Lp Interno - 100 Unidades;32,10;4,9;83;https://produto.mercadolivre.com.br/MLB-3148939176-plastico-vinil-lp-interno-100-unidades-_JM;N/A;5;12/12/2025;Top.
909;18;Música, Filmes e Seriados;MLB-3148939176;Plastico Vinil Lp Interno - 100 Unidades;32,10;4,9;83;https://produto.mercadolivre.com.br/MLB-3148939176-plastico-vinil-lp-interno-100-unidades-_JM;N/A;5;17/01/2026;Atendeu ao necessário.
909;18;Música, Filmes e Seriados;MLB-3148939176;Plastico Vinil Lp Interno - 100 Unidades;32,10;4,9;83;https://produto.mercadolivre.com.br/MLB-3148939176-plastico-vinil-lp-interno-100-unidades-_JM;N/A;5;13/01/2026;Tudo ótimo.
910;19;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 100 - 50 Externos 0,20 + 50 Internos;67,72;4,9;55;https://www.mercadolivre.com.br/plastico-vinil-grosso-100--50-externos-020--50-internos/up/MLBU1411927047;N/A;5;19/10/2025;"Plásticos excelentes, de muita qualidade. Meus discos vão ganhar ""roupas novas""."
910;19;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 100 - 50 Externos 0,20 + 50 Internos;67,72;4,9;55;https://www.mercadolivre.com.br/plastico-vinil-grosso-100--50-externos-020--50-internos/up/MLBU1411927047;N/A;5;13/01/2026;Sem texto
910;19;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 100 - 50 Externos 0,20 + 50 Internos;67,72;4,9;55;https://www.mercadolivre.com.br/plastico-vinil-grosso-100--50-externos-020--50-internos/up/MLBU1411927047;N/A;5;06/01/2026;Material de qualidade. Comprei mais vezes.
910;19;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 100 - 50 Externos 0,20 + 50 Internos;67,72;4,9;55;https://www.mercadolivre.com.br/plastico-vinil-grosso-100--50-externos-020--50-internos/up/MLBU1411927047;N/A;5;20/01/2026;Muito bom.
910;19;Música, Filmes e Seriados;N/A;Plastico Vinil Grosso 100 - 50 Externos 0,20 + 50 Internos;67,72;4,9;55;https://www.mercadolivre.com.br/plastico-vinil-grosso-100--50-externos-020--50-internos/up/MLBU1411927047;N/A;5;17/01/2026;Excelente!.
